ID GNB,Comercio,Categoría GNB,Resumen publicado,Vigencia inicial API,Vigencia final API,Texto visible de la ficha,URL de la promoción,Ya representada en la app,Revisión
248,Essen,Días GNB,Hasta 25% de descuento + 12 cuotas sin intereses todos los días.,2024-10-02,2026-12-31,Hasta 25% de descuento + 12 cuotas sin intereses todos los días. | Del 01 de julio al 31 de diciembre del 2026. | 25% de descuento en combos promocionales con las tarjetas de crédito del Banco GNB Paraguay. | Hasta 12 cuotas sin intereses con las tarjetas de crédito del Banco GNB Paraguay. | El de descuento será aplicado al momento del pago en caja/mostrador por el comercio. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/248,sí,source_start_date_stale
555,Farmalife,Días GNB,20% de reintegro los días miércoles.,2025-12-03,2026-12-30,"20% de reintegro los días miércoles. | Del 05 de agosto al 30 de diciembre del 2026. | 20% de reintegro para pagos con tarjetas de crédito Mastercard del Banco GNB Paraguay todos los miércoles. | Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales del comercio. | No acumulable con otras promociones. | No aplica para pedidos realizados vía delivery y/o e-commerce. | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/555,sí,source_start_date_stale
246,Juguetería Me Encanta,Días GNB,Hasta 25% off todos los jueves y viernes + 6 cuotas sin intereses todos los días.,2026-05-17,2026-11-27,"Hasta 25% off todos los jueves y viernes + 6 cuotas sin intereses todos los días. | Del 24 de julio al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días jueves y viernes. | 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días jueves y viernes. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 1.000.000 (guaraníes un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales). | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | El descuento en caja no aplica en la compra de Gift Cards. | Beneficio no aplica a compras e-commerce.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/246,sí,
433,CDC Calzados,Días GNB,20% de descuento los sábados.,2026-05-17,2026-11-28,"20% de descuento los sábados. | Del 04 de julio al 28 de noviembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | El 10% de descuento será aplicado por el comercio en caja/mostrador al momento del pago y el 10% restante será vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | Tope de compra mensual: Gs. 800.000 (guaraníes ochocientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/433,sí,
343,Deport Center,Días GNB,Hasta 25% de descuento + 6 cuotas sin intereses.,2026-05-17,2026-11-28,"Hasta 25% de descuento los días jueves y viernes + 6 cuotas sin intereses todos los días. | Del 16 de enero al 28 de noviembre del 2026. | Hasta 25% de descuento (20% para pagos con TC física +5% para pagos con QR) con tarjetas de crédito Mastercard afinidades Black, Black Premier y Metalcard Premier. | Hasta 20% de descuento (15% para pagos con TC física +5% para pagos con QR) para pagos con tarjetas de crédito afinidades Clásicas, Oro, Experience, Platinum e Infinite Premier. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | El 10% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra mensual: Gs.1.000.000 (guaraníes un millón), por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales del comercio. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/343,sí,
62,MyShuzz,Cuotas sin intereses,6 cuotas sin intereses,2026-05-17,2026-12-31,"6 cuotas sin intereses todos los días. | Del 05 de enero al 31 de diciembre del 2026. | Hasta 6 cuotas sin intereses para pagos con Tarjetas de Crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones | No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/62,sí,
518,Hiperfiesta,Días GNB,20% de descuento todos los días.,2025-09-05,2026-12-31,"20% de descuento todos los días. | Del 02 de enero al 31 de diciembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Tope de compra mensual: Gs. 500.000 (guaraníes quinientos mil) por cuenta de tarjeta de crédito (incluye titulares y adicionales). | El 10% de descuento será aplicado por el comercio en caja/mostrador al momento del pago y el 10% restante será vía reintegro en el extracto al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. | No acumulable con otras promociones. | La promoción aplica todos los días dentro del periodo de vigencia de la promoción.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/518,sí,source_start_date_stale
631,Agrofield – Fauna Town,Días GNB,20% de reintegro + Hasta 6 cuotas sin intereses los días jueves y viernes de la tercera semana del mes.,2026-07-02,2026-12-18,"20% de reintegro + Hasta 6 cuotas sin intereses los días jueves y viernes de la tercera semana del mes. | Del 16 de julio al 18 de diciembre del 2026. | 20% de reintegro para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 2.500.000 (guaraníes dos millones quinientos mil) por cuenta de tarjeta de crédito, incluye titulares y adicionales. | El beneficio aplica única y exclusivamente a compras en tiendas físicas de Agrofield y Fauna Town. | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/631,sí,
299,Tienda Piccolino,Días GNB,20% off + 6 cuotas sin intereses.,2026-05-17,2026-12-31,"Hasta 20% de descuento los días jueves y viernes + 6 cuotas sin intereses todos los días. | Del 15 de enero al 31 de diciembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard afinidades Clàsicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | El 10% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago bajo el Plan 1 de Bancard. Las cuotas se verán reflejadas en el extracto del cliente. | Tope de compra de Gs.1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito (Incluye titulares y adicionales) equivalente a un reintegro máximo mensual en el extracto de Gs. 150.000 (guaraníes ciento cincuenta mil). | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. | La promoción de descuento aplica todos los JUEVES y VIERNES dentro del periodo de la promoción. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/299,sí,
116,Cole Haan,Días GNB,25% off los viernes + 6 cuotas sin intereses,2026-05-17,2026-11-27,"25% off los viernes + 6 cuotas sin intereses todos los días. | Del 23 de enero al 27 de noviembre del 2026. | 25% de descuento para pagos con tarjetas de crédito afinidades Black, Black Premier y Metalcard Premier del Banco GNB Paraguay los días viernes. | 20% de descuento para pagos con tarjetas de crédito afinidades Clàsicas, Oro, Experience, Platinum e Infinite del Banco GNB Paraguay los días viernes. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra | El 10% del descuento será aplicado en mostrador por el comercio al momento del pago y el porcentaje restante vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que sea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/116,sí,
630,Cat Town – Agrofield Web,Días GNB,20& de reintegro + Hasta 6 cuotas sin intereses los días jueves.,2026-07-02,2026-12-31,"20% de reintegro + Hasta 6 cuotas sin intereses los días jueves. | Del 02 de julio al 31 de diciembre del 2026. | 20% de reintegro para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 500.000 (guaraníes quinientos mil) por cuenta de tarjeta de crédito, incluye titulares y adicionales. | El beneficio aplica única y exclusivamente a compras web vía pagos online. | No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/630,sí,
274,Librería Nova,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses.,2026-06-16,2026-11-30,"20% de descuento de lunes a sábados + Hasta 6 cuotas sin intereses todos los días. | Del 16 de junio al 30 de noviembre del 2026. | 20% de descuento para pagos con tarjetas de crédito Mastercard afinidades Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay de lunes a sábado. | Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay. | Tope de compra mensual: Gs. 600.000 (guaraníes seiscientos mil) por cuenta de tarjeta de crédito (incluye titulares y adicionales). | Vía reintegro en el extracto del cliente lo cual será reflejado al cierre o podrá visualizarlo en su app en los movimientos mensuales de su tarjeta. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones. | Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/274,sí,
508,Todo Cubierta,Días GNB,"20% de descuento en servicios, 5% en productos + Hasta 12 cuotas sin intereses.",2025-08-07,2026-12-31,"20% de descuento en servicios, 5% en productos + Hasta 12 cuotas sin intereses. | Del 08 de enero al 31 de diciembre del 2026. | Hasta 20% de descuento para pagos con tarjetas de crédito del Banco GNB Paraguay. | Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay. | La promoción aplica todos los días durante el periodo de promoción. | El descuento es realizado en caja. 20% de descuento para servicios y 5% para productos. Para el fraccionamiento de las cuotas el cliente deberá solicitar/seleccionar la cantidad de cuotas que desea al momento del pago. Las cuotas se verán reflejadas en el extracto del cliente. | No acumulable con otras promociones.",https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/508,sí,source_start_date_stale
