reason,bank,category,merchant_name,address,city,department,geocode_source,google_confidence,google_name,formatted_address,lat,lng,source_url
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY06 Doctor Juan León Mallorquín Km. 15,Capitán Miranda,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Francisco Solano López Km. 83,Carapeguá,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Avda. Mariscal López esq. Agustín Pio Barrios, N° 300",Choré,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. De Pinedo y Don Bosco,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Pdte. Franco esq. Eugenio A. Garay,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Agustín Fernando de Pinedo esq. Intendente Rufino Spika,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Agustín Fernando esq. Bno. Caballero,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Dr. Marcial Roig Bernal,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Juan Queiros Candia,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Agustín Fernando de Pinedo,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Pa’i Pérez esq. Médicos del Chaco,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. 2000,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Transchaco,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Boquerón,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY01 entre Misiones y José Félix Bogado,Coronel Bogado,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,General Díaz y Padre Maíz,Coronel Bogado,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,14 de Mayo entre Juan José Ramos,Curuguaty,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,14 de Mayo esq. Carlos A. López,Curuguaty,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Independencia Nacional c/ 1ro. de Marzo,Eusebio Ayala,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Paraguay esq. Padre Jesús Daniel López,Fram,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Gral. Isidoro Resquín N° 5699,Gral. Resquín,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Osvaldo Tishler esq. Luis A. Herrera,Hohenau,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mariscal Francisco Solano López,Horqueta,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Independencia Nacional Entre Panchito Lopez y San Joseé,J. Eulogio Estigarribia,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,José A. Flores e/ Carlos A. López y 15 de Agosto,J. Eulogio Estigarribia,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Tajy y San Joseé,J. Eulogio Estigarribia,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,José Asunción Flores esq. Emiliano R. Fernández,J. Eulogio Estigarribia,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Independencia Nacional 1ra. Junta Municipal,J. Eulogio Estigarribia,Caaguazú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Nacional PY10 Las Residentas esq. Calle Primavera,Katueté,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta PY03 N° 445 c/ Batalla de Raichuelo,Katueté,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Ruta PY08 Dr. Blas Garay Km. 282,5",Liberación,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta 3 Liberación,Liberación,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Defensores Del Chaco c/ Félix Pérez Cardozo,María Auxiliadora,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Rodríguez De Francia c/ Pilcomayo,Obligado,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta 1 esq. Tte. Derlis Caceres,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Pirayú - Caacupé c/ 22 de Setiembre,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Gral. Bernardino Caballero esq. Pa'i Gómez,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,14 de Mayo esq. Gral. Morínigo,Paraguarí,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Carlos A. López esq. 14 de Mayo,Pedro Juan Caballero,Amambay,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Gobernador Irala c/ Cerro Corá,Pilar,Ñeembucú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Gobernador Irala esq. Sgto. Azzarini,Pilar,Ñeembucú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Gral. Díaz y Pedro Juan Caballero,Piribebuy,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta 1 c/ San Lorenzo,Quiindy,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Paraguay c/ Paulo VI,Salto del Guairá,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Cerro Corá esq. Padre Bruno Otte,Salto del Guairá,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mariscal Lopez N° 414 entre Primera y Segunda Proyectada,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Dr. Federico Chávez Ruta San Bernardino - Altos,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Guillermo Neuman y Mainumby Km. 45,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mcal. López esq. José Dolores Vera,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Colonos Alemanes N° 304 c/ Nuestra Señora,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Guillermo Neumann esq. Sominers,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle 25 de Diciembre,San Bernardino,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Cnel. Zoilo Gonzalez esq. Tte. Adolfo Mello,San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta 10 esq. Capitán R. Zenteno,San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,San Estanislao c/ Coronel Z. González,San Estanislao,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. Estigarribia e/ Cerro Cora y Mcal. López,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle José Félix Bogado N° 1102,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Mcal. Estigarribia y Gral. Bernardino Caballero,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Mcal. Estigarribia esq. Mcal. López,San Ignacio,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Avda. Los Inmigrantes esq. Nanawa,Santa Rita,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Calle Pte. Franco Esquina Avenida Florida N° 696,Santa Rosa,Misiones,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Blas Garay y Ruta 11 Juana María,Santa Rosa del Aguaray,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Padre Fidel Maíz, Ruta Caacupé",Tobati,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Laudo Hayes N° 624 c/ La Victoria,Villa Hayes,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Ruta Nacional Carlos A. Lopez PY09 entre Laudo y España,Villa Hayes,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,"Ruta 9 Km. 26,5 Carlos Antonio López",Villa Hayes,Presidente Hayes,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Farmacias,Farmacias,Mcal. López y Julio Miranda Cueto,Yaguarón,Paraguarí,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Farmacias_2026_AGOSTO_2026_297be5ea2b.pdf
Coordenada aproximada o faltante,BNF,Mayoristas,BOX Mayorista,Avda. San Joseé c/ Coronel Panchito López,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5131,-54.6083,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Mayoristas_2026_AGOSTO_fb99dd53e5.pdf
Coordenada aproximada o faltante,BNF,Mayoristas,BOX Mayorista,Sor Serafina Rodríguez (Dentro del Mercado Abasto Este),Minga Guazú,Alto Paraná,city_approximation,,,,-25.4884,-54.7683,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Mayoristas_2026_AGOSTO_fb99dd53e5.pdf
Coordenada aproximada o faltante,BNF,Supermercados,A Punto Market,Av. Mcal. López esq. Fulgencio Yegros,Caaguazú,Caaguazú,city_approximation,,,,-25.4744,-56.0071,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,A Punto Tienda del Asadero,Avda. Mcal. López esq. Roberto L. Pettit,Caaguazú,Caaguazú,city_approximation,,,,-25.4636,-56.0119,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Paraná,Ruta PY02 Mariscal José Felix Estigarribia Km 51,Caacupé,Cordillera,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Santos Canillas esq. Ytororó,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Avda. Bernardino Caballero esq. Ytororó,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Avda. Pinedo esq. Mcal Estigarribia,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Avda. Herminio Mendoza c/ Juana F. de Alonso,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Avda. Gualberto Carduz Huerta c/ Carlos Grosso Sosa,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Rufino Pampliega esq. Cerro Corá,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Casa Yasy,Padre M de Mendoza esq. B Caballero,Loreto,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Ruta PY 07 Dr. Gaspar R. de Francia – Capitán Meza Km. 16,Capitán Meza,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Ruta PY 07 Dr. Gaspar R. de Francia – Edelira Km. 20,Edelira,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Ruta Itapúa Poty – Edelira Km. 30,Edelira,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Avda. San Juan – Mayor Otaño,Mayor Otaño,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Calle Independencia Nacional – María Auxiliadora,Tomas Romero Pereira,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Armin,Avda. San Roque González de Santa Cruz,Yatytay,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Comercial Elena,Prof. Indalecio Flores c/ Luis Soto,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4396,-56.4487,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Bernardino Caballero c/ Paso de Patria,Ciudad del Este,Alto Paraná,city_approximation,,,,-25.5083,-54.6107,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Mcal. Felix Estigarribia esq. Boquerón,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4372,-56.4307,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Avda. Defensores del Chaco esq. Cañada del Carmen,Coronel Oviedo,Caaguazú,city_approximation,,,,-25.4492,-56.4307,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Avda. Irrazabal esq. Ruta 14,Encarnación,Itapúa,city_approximation,,,,-27.3366,-55.8727,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Av. Central, Loma Plata",Loma Plata,Boquerón,city_approximation,,,,-22.3924,-59.8326,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Av. Central esq. Comercial, Hochstadt",Loma Plata,Boquerón,city_approximation,,,,-22.3876,-59.8266,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Avda. Central esq. Pioneros, Lolita",Loma Plata,Boquerón,city_approximation,,,,-22.3828,-59.8446,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Avda. Central, Campo León",Loma Plata,Boquerón,city_approximation,,,,-22.3816,-59.8374,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Avda. Central, Loma Plata",Loma Plata,Boquerón,city_approximation,,,,-22.378,-59.8314,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Avda. Central, Buena Vista",Loma Plata,Boquerón,city_approximation,,,,-22.3888,-59.8446,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Las Palmas – Chaco,Loma Plata,Boquerón,city_approximation,,,,-22.3792,-59.8374,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Km 14,5 Ruta PY 02. Abasto Este",Minga Guazú,Alto Paraná,city_approximation,,,,-25.4956,-54.7515,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Ruta 2, Km. 13,5 – Acaray",Minga Guazú,Alto Paraná,city_approximation,,,,-25.4956,-54.7647,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,"Ruta 6, Km. 12 – Arroyo Porá",Cambyretá,Itapúa,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Frigoríficos,Avda 14 de Mayo c/ 1° de Marzo,Curuguaty,Canindeyú,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Frigorificos_2026_AGOSTO_33175dc92c.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Multi Carnes Supermercado,Teniente Agüero e/ General Garay y 14 de Mayo,Concepción,Concepción,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Super Santa Rosa,Ruta PY08 Dr. Blas Garay Km. 324,Santa Roda del Aguaray,San Pedro,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
Coordenada aproximada o faltante,BNF,Supermercados,Supermercado Cardoso,Ntra. Señora de la Asunción y José de Antequera. – Barrio San Pauli,Santa Rita,Alto Paraná,,,,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_AGOSTO_2e7bd73fa2.pdf
