ID GNB,Comercio,Categoría web,Resumen web,Vigencia web final,Vigencia PDF,Vigencia PDF final,Beneficio PDF,Condiciones PDF,PDF páginas,PDF SHA256,URL promoción,URL bases,Alertas
613,Monte Serra Furniture,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 27 de abril al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,ce3b9389486c6cddd2ef8d71e16fe988986e059ff17c03fe4efcde2c92e70691,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/613,https://www.beneficiosbancognb.com.py/imagenes/5119_bases-y-condiciones-monte-serra-furniture.pdf,
590,Cycles Shop,Cuotas sin intereses,Hasta 6 cuotas sin intereses todos los días.,2026-12-31,Del 01 de marzo al 31 de diciembre del 2026.,2026-12-31,"• Hasta 6 cuotas sin intereses para tarjetas de afinidad Oro, Experience. Black, Black Premier, Metalcard Premier, Platinum, Infinite del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito; Clásicas, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,4576ac7aaec8b9fbdb93a695efe3cd308ed1e3d5bef653877651e00d55737a3d,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/590,https://www.beneficiosbancognb.com.py/imagenes/5062_bases-y-condiciones-cycles-shop.pdf,
500,Gadget,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-11-30,Del 16 de marzo al 30 de noviembre del 2026.,2026-11-30,"• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito Clásicas, Oro, Experience, Black, Black Premier, Metalcard Premier, Platinum e Infinite del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,f16384b0447a60283e2ee48840982b49f5aa486c1ca814d606bf6d8aa020f2dd,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/500,https://www.beneficiosbancognb.com.py/imagenes/4788_bases-y-condiciones-gadget.pdf,
290,Mercado Digital,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,7de5001fc3bba206863132ad212caac15a6eef82575e35d67825601690be0772,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/290,https://www.beneficiosbancognb.com.py/imagenes/4025_bases-y-condiciones-mercado-digital.pdf,
595,Siegen,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 09 de marzo al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos realizados con las tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito del Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito; afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • Promoción válida todos los días dentro del periodo de la promoción. • No acumulable con otras promociones. • No aplicable a pagos a través del e-commerce. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,0a833061d949cca06485f0a4137dac524867a1f68c6b6246928e9c05d7919323,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/595,https://www.beneficiosbancognb.com.py/imagenes/5073_bases-y-condiciones-siegen.pdf,
529,Shopping Herrajes,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 14 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,01a8b44155916ed5cb61a6f80c9bdda42d54d99a37ec6fc46bf3e4e016e1454c,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/529,https://www.beneficiosbancognb.com.py/imagenes/4896_bases-y-condiciones-shopping-herrajes-002-.pdf,
523,OneRide,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,4b3f07b4c175c15ae24aa2eecebc53039344aa25e6ededa09c7b109c59916779,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/523,https://www.beneficiosbancognb.com.py/imagenes/4870_bases-y-condiciones-oneride.pdf,
359,Match,Cuotas sin intereses,Hasta 6 cuotas sin intereses todos los días.,2026-12-31,Del 05 de enero al 31 de diciembre del 2026.,2026-12-31,• Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los días durante el periodo de promoción. • No acumulable con otras promociones. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,1de4634aaaa2047f1cd0424194bf2ae2e5dc1fc232b2ba3c72fdd3eac9b6729d,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/359,https://www.beneficiosbancognb.com.py/imagenes/4293_bases-y-condiciones-match.pdf,
41,Alamo,Días GNB,20% de reintegro + Hasta 6 cuotas sin intereses de lunes a sábados.,2026-12-31,Del 19 de agosto al 31 de diciembre del 2026.,2026-12-31,"• 20% de reintegro para pagos con tarjetas de crédito Mastercard afinidades Clásica, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. • Hasta 6 cuotas sin intereses todos los días para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, tarjetas de crédito de la marca Visa y afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No acumulable con otras promociones. • Los reintegros serán reflejados de manera automática en el extracto del cliente, en un período de 24 a 48hs hábiles luego de la compra. • El beneficio aplica para compras los lunes a sábados durante el periodo de vigencia de la promoción. • Tope de compra mensual: Gs. 600.000 (guaraníes seiscientos) por cuenta de tarjeta de crédito (incluye titulares y adicionales), el cual aplica en forma conjunta a todos los locales de los comercios adheridos. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",2,58991f92b1cd5268245dde84853a200f46fd3eafed58a300dd94c8dc7d788d9b,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/41,https://www.beneficiosbancognb.com.py/imagenes/2307_bases-y-condiciones-alamo.pdf,
665,Farma Lorena - Farmacia Vida,Días GNB,20% de descuento los días viernes.,2026-12-25,Del 11 de septiembre al 25 de diciembre del 2026.,2026-12-25,• 20% de descuento para pagos con las tarjetas de crédito Mastercard del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • La promoción aplica todos los viernes durante el periodo de promoción. • No acumulable con otras promociones. • Tope de compra mensual: Gs. 1.000.000 (guaranies un millón) por cuenta de tarjeta de crédito (incluye titulares y adicionales) • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,c82449a21cfaa3cbed36989beec31d8a8bdb07e33d4b4cef196a7e3a8a145e71,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/665,https://www.beneficiosbancognb.com.py/imagenes/5341_bases-y-condiciones-farma-lorena-farmacia-vida-002-.pdf,
636,Neupar,Cuotas sin intereses,Hasta 12 cuotas sin intereses todos los días.,2026-12-31,Del 25 de junio al 31 de diciembre del 2026.,2026-12-31,• Hasta 12 cuotas sin intereses para tarjetas de crédito del Banco GNB Paraguay.,"• Pagos realizados con tarjetas de crédito Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito, crédito de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. • No acumulable con otras promociones. • La promoción aplica todos los días dentro del periodo de vigencia de la promoción. • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,cfd7c1b6e541a40e92be87bb9ab056c249d367509e8ea2b9cd061f724efca869,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/636,https://www.beneficiosbancognb.com.py/imagenes/5248_bases-y-condiciones-neupar-julio.pdf,
449,Cecconello,Días GNB,20% de descuento + Hasta 6 cuotas sin intereses los días sábados.,2026-11-28,Del 11 de julio al 28 de noviembre del 2026.,2026-11-28,"• 20% de descuento para pagos con tarjetas de crédito Mastercard Clásicas, Oro, Black, Black Premier y Metalcard Premier del Banco GNB Paraguay. • Hasta 6 cuotas sin intereses para pagos con tarjetas de crédito del Banco GNB Paraguay.","• Pagos realizados con tarjetas de crédito Mastercard Banco GNB Paraguay S.A.E.C.A. • Pagos realizados con tarjetas de crédito física, Apple Pay, Google Pay y/o QR en POS adheridos a la procesadora . • No participan de la promoción las tarjetas de débito y crédito; Visa, de afinidades Empresariales, Corporativas, Gift Card, Gourmet y Prepagas. • No aplica para pagos realizados a través de plataformas de terceros y/o e-commerce. • No acumulable con otras promociones. • La promoción aplica todos los sábados dentro del periodo de vigencia de la promoción. • Tope de compra mensual: Gs. 1.500.000 (guaraníes un millón quinientos mil) por cuenta de tarjeta de crédito Incluye titulares y adicionales, (aplica en forma conjunta a los dos comercios adheridos). • Los reclamos serán considerados válidos únicamente en base al último documento actualizado, el cual debe corresponder al que se encuentre vigente en la fecha de la compra reclamada.",1,96b046c49d23d15ec3ea47bbf47484e70c757c4d5cda525d9ee24eabf0b52afc,https://www.beneficiosbancognb.com.py/v2/beneficios/categorias/449,https://www.beneficiosbancognb.com.py/imagenes/5246_bases-y-condiciones-cecconello-di-valentini.pdf,
